county,year,month,num_pregnant_women,link
san patricio,2013,august,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
san saba,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
schleicher,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
scurry,2013,august,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
shackelford,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
shelby,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
sherman,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
smith,2013,august,6,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
somervell,2013,august,4,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
starr,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
stephens,2013,august,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
sterling,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
stonewall,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
sutton,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
swisher,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
tarrant,2013,august,20,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
taylor,2013,august,15,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
terrell,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
terry,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
throckmorton,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
titus,2013,august,4,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
tom green,2013,august,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
travis,2013,august,29,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
trinity,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
tyler,2013,august,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
upshur,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
upton,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
uvalde,2013,august,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
val verde (private facility),2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
van zandt,2013,august,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
victoria,2013,august,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
walker,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
waller,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
ward,2013,august,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
washington,2013,august,4,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
webb,2013,august,7,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
wharton,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
wheeler,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
wichita,2013,august,4,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
wilbarger,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
willacy,2013,august,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
williamson,2013,august,16,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
wilson,2013,august,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
winkler,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
wise,2013,august,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
wood,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
yoakum,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
young,2013,august,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
zapata,2013,august,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
zavala,2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
zavala (private facility),2013,august,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting Aug 2013.pdf
anderson,2013,july,3,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
andrews,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
angelina,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
aransas,2013,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
archer,2013,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
armstrong,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
atascosa,2013,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
austin,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
bailey,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
bandera,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
bastrop,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
baylor,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
bee,2013,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
bell,2013,july,5,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
bexar,2013,july,33,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
blanco,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
borden,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
bosque,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
bowie (private facility),2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
brazoria,2013,july,5,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
brazos,2013,july,6,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
brewster,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
briscoe,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
brooks,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
brooks (private facility),2013,july,7,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
brown,2013,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
burleson,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
burnet (private facility - 1),2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
caldwell,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
calhoun,2013,july,3,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
callahan,2013,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
cameron,2013,july,4,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
camp,2013,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
carson,2013,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
cass,2013,july,4,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
castro,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
chambers,2013,july,3,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
cherokee,2013,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
childress,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
clay,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
cochran,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
coke,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
coleman,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
collin,2013,july,4,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
collingsworth,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
colorado,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
comal,2013,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
comanche,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
concho,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
cooke,2013,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
coryell,2013,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
cottle,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
crane,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
crockett,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
crosby,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
culberson,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
dallam,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
dallas,2013,july,35,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
dawson,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
deaf smith,2013,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
delta,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
denton,2013,july,6,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
dewitt,2013,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
dickens,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
dickens (private facility),2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
dimmit,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
donley,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
duval,2013,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
eastland,2013,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
ector,2013,july,9,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
edwards,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
el paso,2013,july,12,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
ellis,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
erath,2013,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
falls,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
fannin (private facility - 1),2013,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
fannin (private facility - 2),2013,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
fayette,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
fisher,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
floyd,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
foard,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
fort bend,2013,july,14,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
franklin,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
freestone,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
frio (private facility),2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
gaines,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
galveston,2013,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
garza,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
gillespie,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
glasscock,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
goliad,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
gonzales,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
gray,2013,july,2,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
grayson,2013,july,7,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
gregg,2013,july,8,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
grimes,2013,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
guadalupe,2013,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
hale,2013,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
hall,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
hamilton,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
hansford,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
hardeman,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
hardin,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
harris,2013,july,30,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
harrison,2013,july,4,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
haskell (private facility),2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
hays,2013,july,1,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
hemphill,2013,july,0,https://www.tcjs.state.tx.us//docs/PregnantFemaleReports/Pregnant Female Reporting July 2013.pdf
